Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2021-12-13,447.06454118978894,447.4163387534313,443.33732666921594,443.6225891113281,87724700,13,0,50,12,2021
2021-12-14,440.3136634946603,442.8333217252997,437.6133477855392,440.57037353515625,97264100,14,1,50,12,2021
2021-12-15,440.6275789035962,447.7016299176194,438.0793675685681,447.4544372558594,116899300,15,2,50,12,2021
2021-12-16,449.3274777441211,449.6127111619842,441.93961303859857,443.50848388671875,116568600,16,3,50,12,2021
2021-12-17,440.39127678738765,443.4350408113961,437.06127722950373,438.7882995605469,135511600,17,4,50,12,2021
2021-12-20,433.6453274578758,434.52313567976995,430.4584462515728,434.1224060058594,107134800,20,0,51,12,2021
2021-12-21,437.58598983300806,441.97511847900057,435.3914400692942,441.8320007324219,69806300,21,1,51,12,2021
2021-12-22,441.5744520852002,446.36431110820615,441.3740580927,446.24981689453125,58890200,22,2,51,12,2021
2021-12-23,447.26120100805275,450.54350420466926,447.1562576897954,449.0263977050781,56439700,23,3,51,12,2021
2021-12-27,450.41941374289246,455.4287386896789,450.37171753368233,455.38104248046875,56808600,27,0,52,12,2021
2021-12-28,455.81995052630975,456.8599783156876,454.23604617815033,455.0089111328125,47274600,28,1,52,12,2021
2021-12-29,455.1139248042726,456.62148041138266,454.1025204727222,455.59100341796875,54503000,29,2,52,12,2021
2021-12-30,456.0203602742119,457.04131550398193,453.863984724026,454.3315124511719,55329000,30,3,52,12,2021
2021-12-31,453.83540306479773,454.99944704496875,452.9098692967935,453.1865539550781,65237400,31,4,52,12,2021
2022-01-03,454.46505966747395,455.94402078870445,452.1273920142774,455.8104248046875,72668200,3,0,1,1,2022
2022-01-04,457.2511700247597,457.97633874408916,453.7780241780387,455.65771484375,71178700,4,1,1,1,2022
2022-01-05,455.28567200757817,456.0680879326196,446.81275105973447,446.9081726074219,104538900,5,2,1,1,2022
2022-01-06,446.4406155561511,449.23628909651006,444.0933679351915,446.4883117675781,86858900,6,3,1,1,2022
2022-01-07,446.4978615000766,447.6905579683228,443.3491253527669,444.7231140136719,85111600,7,4,1,1,2022
2022-01-10,441.48858963229094,444.389206827876,435.66822434087084,444.1697692871094,119362000,10,0,2,1,2022
2022-01-11,443.9024916439654,448.3106925241161,440.86825011680105,448.21527099609375,74303100,11,1,2,1,2022
2022-01-12,449.9710311827004,451.50723955540445,447.44252019754674,449.4271545410156,67605400,12,2,2,1,2022
2022-01-13,450.54343537341396,451.2018060902014,442.19456089675333,443.2345886230469,91173100,13,3,2,1,2022
2022-01-14,440.04772011937735,443.7689270266009,438.8168492936388,443.4158935546875,95890900,14,4,2,1,2022
2022-01-18,438.66421274017995,438.8741284845824,434.43730342003215,435.5632019042969,109709100,18,1,3,1,2022
2022-01-19,437.12799321448995,438.54012707476136,430.7637525987175,431.04046630859375,109357600,19,2,3,1,2022
2022-01-20,432.94884552019033,437.7100808064265,424.1228910936079,426.2697448730469,122379700,20,3,3,1,2022
2022-01-21,425.13429343097664,427.51968650800586,417.87317088141214,417.90179443359375,202271200,21,4,3,1,2022
2022-01-24,412.2245480151217,420.19176673065266,401.471206486934,419.676513671875,251783900,24,0,4,1,2022
2022-01-25,413.2072777962012,419.5619676748492,407.5682057536365,414.5526428222656,167997300,25,1,4,1,2022
2022-01-26,420.5162063999249,423.68401562422486,409.19988568082874,413.5126953125,186391100,26,2,4,1,2022
2022-01-27,418.1689046783967,421.34623504505,409.7627828621108,411.470703125,149878300,27,3,4,1,2022
2022-01-28,412.84464325090073,421.7373934681405,408.2074542136579,421.689697265625,164457400,28,4,4,1,2022
2022-01-31,421.0123256196486,429.6379151068966,419.64788777318336,429.2848815917969,152251400,31,0,5,1,2022
2022-02-01,430.0195305080426,432.83430570302926,426.4509921419572,432.18548583984375,123155400,1,1,5,2,2022
2022-02-02,434.6185924680603,437.1184796033078,432.28089574588796,436.3837890625,117361000,2,2,5,2,2022
2022-02-03,430.2771763198244,432.20456327064403,425.2773730778354,426.1265869140625,118024400,3,3,5,2,2022
2022-02-04,425.88809572535416,432.0233198740492,423.48360081176867,428.13037109375,118454400,4,4,5,2,2022
2022-02-07,428.9032626434482,430.31539682935085,425.41104338723153,426.75640869140625,84472900,7,0,6,2,2022
2022-02-08,426.2506153708013,431.2026930911698,424.8098288196751,430.2676086425781,81012000,8,1,6,2,2022
2022-02-09,434.35147266171623,436.88953448857916,434.1511077886549,436.56512451171875,92589900,9,2,6,2,2022
2022-02-10,430.6493109062352,436.72728766422495,426.6991152054699,428.721923828125,140103700,10,3,6,2,2022
2022-02-11,428.8077848767867,430.90691321691406,418.81775796478564,420.26806640625,153214600,11,4,6,2,2022
2022-02-14,419.75286882087363,421.35584600702765,415.38281232416836,418.89410400390625,123006300,14,0,7,2,2022
2022-02-15,423.388188209778,425.8212774417239,422.86338427445924,425.6495361328125,88482700,15,1,7,2,2022
2022-02-16,423.57897452394656,427.51964819300014,421.68021112274323,426.1265869140625,84863600,16,2,7,2,2022
2022-02-17,422.9015373777113,426.09796968559357,416.41328034085393,417.02392578125,102259100,17,3,7,2,2022
2022-02-18,417.28153330164554,418.5505786166429,412.02414720949537,414.32366943359375,132642900,18,4,7,2,2022
2022-02-22,412.09094036729493,415.5354336590616,406.3373448705009,409.8772888183594,124391800,22,1,8,2,2022
2022-02-23,412.82564352727184,413.39814365140523,402.03412829383535,402.60662841796875,132578000,23,2,8,2,2022
2022-02-24,392.1776916797102,409.1044606321071,391.8151363942296,408.66552734375,213942900,24,3,8,2,2022
2022-02-25,409.9154884194575,417.76821318887244,408.2457132066048,417.6823425292969,121804500,25,4,8,2,2022
2022-02-28,412.22454887589333,418.11171182520815,410.9555325661179,416.6136779785156,145615000,28,0,9,2,2022
2022-03-01,415.09661903563546,417.1289788370756,407.5301291685368,410.2685852050781,137785900,1,1,9,3,2022
2022-03-02,412.54889122625497,419.56195157446376,411.78557721115004,417.81585693359375,117726500,2,2,9,3,2022
2022-03-03,420.2777301437653,420.888375765715,413.91348718586175,415.7359313964844,105501700,3,3,9,3,2022
2022-03-04,411.95736494911114,413.5030949310613,408.2647812992154,412.3581237792969,113978200,4,4,9,3,2022
2022-03-07,411.76656047171593,412.4821784281274,400.1353809573564,400.2021789550781,137896600,7,0,10,3,2022
2022-03-08,400.38344336766914,407.62549308949895,396.08973592731866,397.1679382324219,164772700,8,1,10,3,2022
2022-03-09,405.6503884296839,409.82005055426384,403.4367368330275,407.8163146972656,116990800,9,2,10,3,2022
2022-03-10,403.15049667156745,406.8812548826684,401.1658624732267,405.9748229980469,93972700,10,3,10,3,2022
2022-03-11,408.4937586660891,409.1139549963545,400.2975521562007,400.81280517578125,95636300,11,4,10,3,2022
2022-03-14,401.59523033702686,405.08741999905317,396.7290228847727,397.883544921875,95729200,14,0,11,3,2022
2022-03-15,400.5265494566032,407.2724477159236,399.23846055687824,406.6331787109375,106219100,15,1,11,3,2022
2022-03-16,410.1826611460115,415.70721048260174,405.3259752734907,415.64996337890625,144954800,16,2,11,3,2022
2022-03-17,413.71299175062893,420.85009765625,413.33133471750034,420.85009765625,102676900,17,3,11,3,2022
2022-03-18,419.2191737062759,425.78501249787223,418.4726201817354,425.4595947265625,106345500,18,4,11,3,2022
2022-03-21,425.2873314813455,427.31642423368135,421.78426355250934,425.335205078125,88349800,21,0,12,3,2022
2022-03-22,426.7421215856696,431.25973563713376,426.7421215856696,430.31219482421875,74650400,22,1,12,3,2022
2022-03-23,427.7471401193155,429.2593791208495,424.684339871641,424.7704772949219,79426100,23,2,12,3,2022
2022-03-24,426.81869356215094,431.18316454468254,425.68929738882593,431.173583984375,64736900,24,3,12,3,2022
2022-03-25,431.81490227441645,433.55687026463494,429.20195028908876,433.279296875,77101300,25,4,12,3,2022
2022-03-28,432.67631320878104,436.3612365722656,430.7620703403764,436.3612365722656,68529800,28,0,13,3,2022
2022-03-29,440.29497432811587,442.25709071647043,437.57675306698206,441.7593688964844,86581500,29,1,13,3,2022
2022-03-30,440.6012801838404,441.42441981093384,436.8972248844906,439.0316162109375,79666900,30,2,13,3,2022
2022-03-31,438.25630031147745,439.08899119607855,431.81486323801704,432.2742919921875,121699900,31,3,13,3,2022
2022-04-01,433.8726212208238,434.0161835631178,429.8814420599413,433.4993591308594,89048800,1,4,13,4,2022
2022-04-04,433.7003937645586,437.3183112305066,432.86770287931245,437.2130126953125,59601000,4,0,14,4,2022
2022-04-05,435.7008011737199,438.19887398615793,430.5323514994475,431.6904602050781,74214500,5,1,14,4,2022
2022-04-06,427.7279997883647,429.68050642902966,424.4546317229695,427.37384033203125,106898000,6,2,14,4,2022
2022-04-07,426.48376542712754,431.36509091604023,424.5120974750186,429.52740478515625,78097200,7,3,14,4,2022
2022-04-08,428.7616268551377,431.30757299996617,426.81867179842965,428.3787841796875,79272700,8,4,14,4,2022
2022-04-11,425.0671659951493,425.91901805158534,420.54958108030155,421.0568542480469,89770500,11,0,15,4,2022
2022-04-12,424.0812941127757,426.63682084394617,417.9270111441943,419.4967041015625,84363600,12,1,15,4,2022
2022-04-13,419.2478833585638,425.06716858645797,419.06602795684586,424.3014831542969,74070400,13,2,15,4,2022
2022-04-14,424.53115699343107,425.6605823690209,418.9128594233079,419.0181579589844,97869500,14,3,15,4,2022
2022-04-18,418.0801350038765,420.89407384338296,416.9315778089267,419.1903991699219,66002500,18,0,16,4,2022
2022-04-19,419.08518224593973,426.6847288624643,418.9129073958592,425.95733642578125,77821000,19,1,16,4,2022
2022-04-20,427.75673896516173,428.3788620770245,424.46423878133174,425.6414794921875,65224400,20,2,16,4,2022
2022-04-21,429.3072856783804,430.7142554513806,418.3578133844673,419.2766418457031,85417300,21,3,16,4,2022
2022-04-22,418.17590795864817,419.2957236224,407.19772450083985,407.7720031738281,132471800,22,4,16,4,2022
2022-04-25,405.5036442378666,410.3083832436051,400.8807314293421,410.1361083984375,119647700,25,0,17,4,2022
2022-04-26,407.5709502647388,407.7719667682054,398.2294662403028,398.2581787109375,103996300,26,1,17,4,2022
2022-04-27,399.34933928304525,404.78581124755243,397.2149771709448,399.3780517578125,122030000,27,2,17,4,2022
2022-04-28,404.18279547184125,411.21764345200137,399.69389386588324,409.4660949707031,105449100,28,3,17,4,2022
2022-04-29,405.42701698376715,407.60925242796685,393.5778503526472,394.333984375,145491100,29,4,17,4,2022
2022-05-02,394.4010364747816,398.08595983894696,387.65331283699174,396.70770263671875,158312500,2,0,18,5,2022
2022-05-03,397.21493253329896,400.9668317900633,395.6356589714871,398.52618408203125,100028200,3,1,18,5,2022
2022-05-04,399.19615153525416,411.2367542258444,395.9706573260259,410.6624755859375,144247900,4,2,18,5,2022
2022-05-05,406.3458494827587,406.77656576541443,391.88376018846617,396.0663757324219,172929100,5,3,18,5,2022
2022-05-06,393.4725707435923,397.0139020144237,388.33283405599843,393.7022705078125,151770800,6,4,18,5,2022
2022-05-09,387.7298902809223,388.9837169953362,379.4986402866201,381.0970458984375,155586100,9,0,19,5,2022
2022-05-10,387.14598828061884,388.6678076542912,377.89064159517943,381.9775390625,132497200,10,1,19,5,2022
2022-05-11,381.0012856737671,386.71530104470975,375.15325929951763,375.9093933105469,142361000,11,2,19,5,2022
2022-05-12,372.67434662733314,378.82863008346874,368.63529324003053,375.5169982910156,125090800,12,3,19,5,2022
2022-05-13,379.6996545624276,385.8922317130781,378.6468150914844,384.4948425292969,104174400,13,4,19,5,2022
2022-05-16,382.8294230505305,386.64832803939817,380.5514694750562,382.9346923828125,78622400,16,0,20,5,2022
2022-05-17,389.0985426943039,391.05107843409303,385.3179016641324,390.8117980957031,83029700,17,1,20,5,2022
2022-05-18,386.19846262612856,386.4855873459579,373.80372952737997,375.05755615234375,117674500,18,2,20,5,2022
2022-05-19,371.95645865997454,377.2397866986116,370.5111962133151,372.76043701171875,98510700,19,3,20,5,2022
2022-05-20,376.3880233878545,380.00594142713754,364.22301751105,372.9232482910156,131432200,20,4,20,5,2022
2022-05-23,375.9860127818078,380.6759313342398,373.64108271462095,379.9006652832031,76414900,23,0,21,5,2022
2022-05-24,375.72756154107805,378.20650237684345,370.3676760433841,377.00054931640625,91448800,24,1,21,5,2022
2022-05-25,375.4883274853653,382.32218890935917,375.08635281867726,380.33135986328125,91472900,25,2,21,5,2022
2022-05-26,381.57560668996774,389.58670824579576,381.36503881068194,387.9308776855469,82168300,26,3,21,5,2022
2022-05-27,390.4193758245248,397.56907352208646,390.21838851829534,397.4542236328125,84768700,27,4,21,5,2022
2022-05-31,395.8175011074929,398.6027275897783,392.4484446537542,395.2240905761719,95937000,31,1,22,5,2022
2022-06-01,397.36815929075135,398.39225713112336,389.48145800496314,392.02740478515625,86585800,1,2,22,6,2022
2022-06-02,391.8646311698581,399.5407337876007,389.5866777113118,399.4928894042969,79609600,2,3,22,6,2022
2022-06-03,394.7168160603218,396.2865090038334,391.9507507075565,392.93658447265625,71874300,3,4,22,6,2022
2022-06-06,396.9947789985857,398.7462981580559,392.94614530935013,394.13299560546875,57508900,6,0,23,6,2022
2022-06-07,390.6012730179454,398.37309458677043,390.132263641186,397.9136657714844,59272400,7,1,23,6,2022
2022-06-08,396.1812849137473,397.9902585208139,392.7835153630201,393.5874938964844,64350000,8,2,23,6,2022
2022-06-09,391.78812188822616,394.08520770847093,384.22686767578125,384.22686767578125,86289800,9,3,23,6,2022
2022-06-10,377.9481000116766,378.80950342282,373.0380625964243,373.0859069824219,132893900,10,4,23,6,2022
2022-06-13,363.562546039559,365.4384956832975,357.29338375096023,358.9205017089844,170004900,13,0,24,6,2022
2022-06-14,360.6912216734964,361.73448054139044,354.69963209281036,357.8389892578125,104011800,14,1,24,6,2022
2022-06-15,361.17930068944565,367.43888253291334,356.1639941335375,362.9404296875,125666800,15,2,24,6,2022
2022-06-16,354.62309301149935,355.0346482425019,348.4687796249131,350.9285888671875,134473300,16,3,24,6,2022
2022-06-17,351.3486729957233,355.06872884260866,348.1380816308495,351.6850891113281,111113900,17,4,24,6,2022
2022-06-21,357.4814217054807,361.9416332154846,357.40450481631626,360.5382080078125,76811900,21,1,25,6,2022
2022-06-22,356.2606292835764,364.0468073356452,355.8376743736231,359.88458251953125,90059400,22,2,25,6,2022
2022-06-23,362.0474475578882,364.15257105621185,358.4427378203703,363.41241455078125,79292100,23,3,25,6,2022
2022-06-24,366.62304061632966,374.9763577873215,366.59420410910207,374.96673583984375,98050300,24,4,25,6,2022
2022-06-27,375.89907439956477,376.19706135514343,372.428954991284,373.5343933105469,66009600,27,0,26,6,2022
2022-06-28,375.1109174598908,377.92739033440165,365.78672307218875,365.9020690917969,86548900,28,1,26,6,2022
2022-06-29,366.4595661830386,367.45925111275926,363.75843968034417,365.6040344238281,65676000,29,2,26,6,2022
2022-06-30,361.66288077825345,365.9116444154127,358.12546639671245,362.6337585449219,112508300,30,3,26,6,2022
2022-07-01,361.9704766872776,366.91134551173366,359.31740132876354,366.4691467285156,74839700,1,4,26,7,2022
2022-07-05,361.3168325624548,367.1804987732208,358.45227973550385,367.1612548828125,81438000,5,1,27,7,2022
2022-07-06,367.3054603975696,370.9197917969221,364.89272815126634,368.40130615234375,70426200,6,2,27,7,2022
2022-07-07,370.1988290247507,374.7263356291687,368.4204999276034,373.91888427734375,64525900,7,3,27,7,2022
2022-07-08,372.2655464524384,375.50500334317223,370.7179385982737,373.611328125,72397800,8,4,27,7,2022
2022-07-11,370.90061373257436,371.88108423973273,368.6416563857254,369.3433837890625,58366900,11,0,28,7,2022
2022-07-12,368.7858219336144,371.19858364143073,364.30636589794364,366.0750732421875,62219200,12,1,28,7,2022
2022-07-13,360.5670916633842,367.1228639001298,360.14413672325855,364.1525573730469,84224600,13,2,28,7,2022
2022-07-14,359.1348010423068,364.3640354607223,356.66439568558775,363.2682189941406,89704800,14,3,28,7,2022
2022-07-15,367.7284090864627,370.3238115830979,365.79630480005216,370.2084655761719,79060400,15,4,28,7,2022
2022-07-18,373.33250921713625,374.01499257908745,365.91161372650953,367.1516418457031,63203600,18,0,29,7,2022
2022-07-19,371.1216920937071,377.64862834568623,370.4584524626098,377.0718688964844,78506000,19,1,29,7,2022
2022-07-20,377.2640987820411,380.9072668041293,375.87988795927413,379.4749755859375,71843800,20,2,29,7,2022
2022-07-21,378.88858390074046,383.3872539360509,376.45660793703985,383.3392028808594,64903900,21,3,29,7,2022
2022-07-22,383.464219324932,384.675381819805,377.53325747129935,379.7825927734375,72197300,22,4,29,7,2022
2022-07-25,380.41703758313315,381.10914303211894,377.9754392859884,380.2440185546875,53631500,25,0,30,7,2022
2022-07-26,378.5810180991709,378.7924955694413,374.84174792259165,375.7453308105469,52946400,26,1,30,7,2022
2022-07-27,379.08083346522193,387.2707518773726,378.7828465059742,385.5020446777344,82342100,27,2,30,7,2022
2022-07-28,386.31914611595874,391.0388867502387,382.7240291170594,390.3371887207031,73966600,28,3,30,7,2022
2022-07-29,391.7886897439301,397.0275464396148,391.01007476617787,396.02783203125,87003700,29,4,30,7,2022
2022-08-01,393.2978421707656,397.39280165613854,392.5769002520845,394.8550720214844,69997500,1,0,31,8,2022
2022-08-02,393.26898989253783,396.9986672958745,391.05811316467975,392.25006103515625,63435400,2,1,31,8,2022
2022-08-03,394.4032816607065,399.57484306519416,394.11491662652395,398.39251708984375,67820600,3,2,31,8,2022
2022-08-04,398.31558562147103,399.007691013396,396.4603688539502,398.12335205078125,45656600,4,3,31,8,2022
2022-08-05,393.78808741385586,398.1041169288089,393.7304144078584,397.4504699707031,56814900,5,4,31,8,2022
2022-08-08,399.1614611136038,401.4396326098318,395.8739534511292,396.989013671875,53886100,8,0,32,8,2022
2022-08-09,396.2488855476589,396.7583499720345,394.3263738579095,395.41259765625,44931800,9,1,32,8,2022
2022-08-10,402.55475353934486,403.8620768465882,400.57456868832867,403.7178649902344,68665700,10,2,32,8,2022
2022-08-11,406.601632754068,408.48571548111863,402.9680865450457,403.7178649902344,59489700,11,3,32,8,2022
2022-08-12,405.6788845634505,410.658183800083,404.71762852540377,410.5524597167969,61694500,12,4,32,8,2022
2022-08-15,408.31266844955724,412.7729100197016,408.25499544090906,412.24420166015625,54048300,15,0,33,8,2022
2022-08-16,411.1580213671769,415.00304519815904,410.3409479360524,413.05169677734375,59289000,16,1,33,8,2022
2022-08-17,409.40846158889923,412.85936639312547,408.0915458355961,410.1197814941406,63563400,17,2,33,8,2022
2022-08-18,410.3216459201027,412.00384360787325,409.01435208364535,411.311767578125,49023200,18,3,33,8,2022
2022-08-19,408.5144781838742,408.78362861979963,404.90014718556284,405.7845153808594,68016900,19,4,33,8,2022
2022-08-22,400.8917117969701,401.06476013232896,396.4218782816351,397.3350830078125,77695600,22,0,34,8,2022
2022-08-23,396.9025498533495,399.32493346298486,395.81632600746724,396.3738708496094,49105200,23,1,34,8,2022
2022-08-24,396.1431445595275,399.0269121844851,395.4510684913309,397.6427307128906,49177800,24,2,34,8,2022
2022-08-25,399.1518882821356,403.30452078721123,398.04644987039785,403.2564697265625,50942300,25,3,34,8,2022
2022-08-26,403.1411279849289,403.6890215558976,389.54895541049837,389.60662841796875,103087000,26,4,34,8,2022
2022-08-29,386.61715404333046,390.1161104399587,385.65589809527165,387.0304870605469,65370800,29,0,35,8,2022
2022-08-30,388.2032051777682,388.44351915530365,380.65734041611535,382.7817077636719,85652400,30,1,35,8,2022
2022-08-31,384.4351066440568,385.6943496624961,379.73458003874504,379.869140625,76029700,31,2,35,8,2022
2022-09-01,377.66783361918215,381.40710370684076,374.92824851702744,381.0610656738281,78740100,1,3,35,9,2022
2022-09-02,384.7715048034439,386.00191116388805,375.20699700543383,377.0429992675781,99632100,2,4,35,9,2022
2022-09-06,377.89850239333316,378.85013626077574,373.3709957287376,375.6203308105469,76637400,6,1,36,9,2022
2022-09-07,375.30308091758377,383.14693147245526,375.0820108663789,382.3683166503906,70964200,7,2,36,9,2022
2022-09-08,380.0709575312253,385.3289987709693,378.8501438499422,384.86761474609375,80821700,8,3,36,9,2022
2022-09-09,387.1361257394071,391.72133437477197,386.86697530672797,390.8465881347656,76706900,9,4,36,9,2022
2022-09-12,392.9421800258718,395.7778966245199,392.6345711018093,395.0473327636719,69256300,12,0,37,9,2022
2022-09-13,386.26146614232147,387.4822799754418,376.73544547649124,377.8697204589844,122947100,13,1,37,9,2022
2022-09-14,379.18664701939434,380.849630422904,375.9664336243182,379.3116149902344,85023700,14,2,37,9,2022
2022-09-15,377.7350900428589,380.6188575885891,373.7170476362562,375.005126953125,87633800,15,3,37,9,2022
2022-09-16,370.77365224787565,372.8102195024074,368.81425893327554,372.14422607421875,103084800,16,4,37,9,2022
2022-09-19,368.95912707468705,375.0302429199219,368.88189420997304,375.0302429199219,73278500,19,0,38,9,2022
2022-09-20,371.6617135897149,372.6848281991932,367.9360376449562,370.7254638671875,77274900,20,1,38,9,2022
2022-09-21,372.67509998902653,375.7637662097036,364.2488834509297,364.258544921875,106746600,21,2,38,9,2022
2022-09-22,363.4767518777453,365.136905043657,360.44602461254743,361.1988830566406,89472600,22,3,38,9,2022
2022-09-23,357.6855277061192,357.7241441398762,350.6492069868189,355.1470642089844,122346900,23,4,38,9,2022
2022-09-26,353.6606331303109,357.3283989536155,350.3982367576907,351.6336975097656,92581200,26,0,39,9,2022
2022-09-27,355.214618416483,357.51181028517306,348.3134107934223,350.736083984375,108294100,27,1,39,9,2022
2022-09-28,351.701235510324,359.34563898306243,349.9831726048501,357.6372375488281,110802200,28,2,39,9,2022
2022-09-29,354.04667660618315,354.3362261872467,347.1840864336314,350.16656494140625,112952300,29,3,39,9,2022
2022-09-30,349.21101053353664,353.17801673419126,344.61665669325873,344.75177001953125,153711200,30,4,39,9,2022
2022-10-03,348.516057534673,355.72613694099203,346.7111296791081,353.8536376953125,89756500,3,0,40,10,2022
2022-10-04,359.442132976314,364.84728381282974,353.8150039669056,364.8183288574219,103602800,4,1,40,10,2022
2022-10-05,360.3977246243655,366.2564935892926,358.0426232733326,363.9689636230469,88065700,5,2,40,10,2022
2022-10-06,362.55007259010597,365.5422121259918,359.71236929314927,360.21429443359375,82333500,6,3,40,10,2022
2022-10-07,356.13152195695596,360.3012126585015,348.3809306429675,350.16656494140625,107789500,7,4,40,10,2022
2022-10-10,351.2958280787651,351.5371292082342,345.22471286942846,347.492919921875,76042800,10,0,41,10,2022
2022-10-11,345.77486912147816,350.3982071710006,343.33290278428467,345.2922668457031,92482800,11,1,41,10,2022
2022-10-12,345.707314902231,347.29989646454476,343.90235771219085,344.1533203125,76991800,12,2,41,10,2022
2022-10-13,337.05906362844115,354.722324093684,335.9973327607428,353.23590087890625,147254500,13,3,41,10,2022
2022-10-14,355.7261444732106,357.3766655516136,344.5394266647909,345.1861267089844,123737000,14,4,41,10,2022
2022-10-17,351.34414333960547,355.1760068612795,344.8483056394827,354.0563659667969,93168200,17,0,42,10,2022
2022-10-18,362.07715698537135,362.3860294846635,354.73193566303866,358.2163391113281,97162900,18,1,42,10,2022
2022-10-19,356.1507666639306,358.9112666000358,352.8304611292075,355.6778259277344,79746900,19,2,42,10,2022
2022-10-20,355.22417383036367,359.7027363810226,351.92316182486076,352.6953430175781,88283100,20,3,42,10,2022
2022-10-21,352.41547979286736,361.7586527465479,350.8904695677972,361.26641845703125,131038400,21,4,42,10,2022
2022-10-24,362.81072125858736,366.8356073909971,360.1274245627106,365.68701171875,85436900,24,0,43,10,2022
2022-10-25,365.60981162598426,371.84502429188666,365.4939918018039,371.5265197753906,78846300,25,1,43,10,2022
2022-10-26,368.34140204985937,374.09401364479044,368.08080739259196,368.72747802734375,104087300,26,2,43,10,2022
2022-10-27,369.74093203916163,371.60376984198695,366.1310468165304,366.7584533691406,81971800,27,3,43,10,2022
2022-10-28,366.6522108302173,375.9664279100701,366.46881962770016,375.48382568359375,100302000,28,4,43,10,2022
2022-10-31,372.99367514678863,374.88546795153775,371.8547407662759,372.77166748046875,96631300,31,0,44,10,2022
2022-11-01,376.56488522910905,376.8061863460737,369.95322873313677,371.1404113769531,85407600,1,1,44,11,2022
2022-11-02,370.54202901028134,375.10745723633005,361.720074546058,361.82623291015625,126990400,2,2,44,11,2022
2022-11-03,358.5445412726377,361.17956034159533,355.9578001053984,358.1005554199219,87100100,3,3,44,11,2022
2022-11-04,363.8821072770496,365.6870350325933,357.12567557694524,363.2547302246094,103505200,4,4,44,11,2022
2022-11-07,364.56744423469866,367.3279448819453,362.46330514322733,366.7295227050781,68286900,7,0,45,11,2022
2022-11-08,367.84911416019486,371.71959406561683,364.57708585476115,368.7081604003906,84641100,8,1,45,11,2022
2022-11-09,366.710081403303,367.8779998741967,360.60998284564187,361.1119079589844,78495500,9,2,45,11,2022
2022-11-10,374.5476313535781,381.2944315033392,372.2215142003635,380.95660400390625,141455800,10,3,45,11,2022
2022-11-11,381.82523620186475,385.45441446767416,379.91412072994757,384.6436462402344,93839900,11,4,45,11,2022
2022-11-14,382.85806642227556,386.2555760656982,381.09172548023764,381.37164306640625,71903500,14,0,46,11,2022
2022-11-15,387.1917760968327,388.31141684230124,380.76351064506014,384.62432861328125,93194500,15,1,46,11,2022
2022-11-16,382.97386413356963,383.93906869355703,381.0531164850205,381.6901550292969,68508500,16,2,46,11,2022
2022-11-17,376.87377515035627,381.2075637799826,376.5649320685598,380.5222473144531,74496300,17,3,46,11,2022
2022-11-18,383.9004610702652,383.9680324603837,379.3640172076814,382.2499694824219,92922500,18,4,46,11,2022
2022-11-21,380.90835480738184,382.0472891580128,378.99723910875036,380.8600769042969,51243200,21,0,47,11,2022
2022-11-22,382.8290520104278,386.14935772947246,381.4005387968891,385.9852600097656,60429000,22,1,47,11,2022
2022-11-23,385.64741061922285,388.9098062412004,385.41577098641534,388.4175720214844,68261600,23,2,47,11,2022
2022-11-25,387.84811673734316,388.89055410722,387.5682286365076,388.3307189941406,30545400,25,4,47,11,2022
2022-11-28,385.2034680577448,386.86362100910424,381.3619434670269,382.1341247558594,67881600,28,0,48,11,2022
2022-11-29,382.26925908366616,383.4757647990618,379.6149465097958,381.4778137207031,52310000,29,1,48,11,2022
2022-11-30,381.7287225286576,393.49456787109375,379.78868149193926,393.49456787109375,144566700,30,2,48,11,2022
2022-12-01,394.5467279037965,395.7339403288389,390.6666154831648,393.2051086425781,76398200,1,3,48,12,2022
2022-12-02,388.2534865419589,393.6682693193199,388.1473281921449,392.7513427734375,85342700,2,4,48,12,2022
2022-12-05,389.8943726441116,390.8402542099499,384.3154917681712,385.6860656738281,77289800,5,0,49,12,2022
2022-12-06,385.5220147224602,386.07215893019634,378.0127244938786,380.1264953613281,77972200,6,1,49,12,2022
2022-12-07,379.26748169969045,381.8735457907901,378.3312320994056,379.4798278808594,65927900,7,2,49,12,2022
2022-12-08,381.3909657243535,383.5336916922561,379.58600835144074,382.4526672363281,60737900,8,3,49,12,2022
2022-12-09,381.1978851684284,383.7846262783676,379.4701607861436,379.59564208984375,81447700,9,4,49,12,2022
2022-12-12,380.39674352454324,385.068359375,379.7211180263533,385.068359375,75405800,12,0,50,12,2022
2022-12-13,395.9461828064442,396.20677741188746,385.1841587498626,387.9832458496094,123782500,13,1,50,12,2022
2022-12-14,387.6357793225075,391.3904391039446,382.52020706717934,385.502685546875,108111300,14,2,50,12,2022
2022-12-15,380.5801512125836,381.497107338881,374.3932158229351,376.0726623535156,117705900,15,3,50,12,2022
2022-12-16,373.4846696225964,374.8421551302672,369.4703889362724,371.6326599121094,119858000,16,4,50,12,2022
2022-12-19,371.82661244427356,372.1659912311167,366.7941952533003,368.4813537597656,79878100,19,0,51,12,2022
2022-12-20,367.7153738639664,370.62428426038457,366.3772703470594,368.985595703125,74427200,20,1,51,12,2022
2022-12-21,371.6132492058105,375.6469412543025,371.0702550445676,374.5027770996094,78167400,21,2,51,12,2022
