open,high,low,close,volume,vwap,timestamp,pre_market,market,after_market,date,time,time_diff,otc
524.23,524.66,523.94,524.6098,306944,531.0066411308954,2025-04-16 13:58:00-04:00,0,1,0,2025-04-16,13:58:00,1.0,
524.6,524.76,524.01,524.1,232097,530.9643761566228,2025-04-16 13:59:00-04:00,0,1,0,2025-04-16,13:59:00,1.0,
524.1,525.84,524.065,525.22,539944,530.883746150846,2025-04-16 14:00:00-04:00,0,1,0,2025-04-16,14:00:00,1.0,
525.18,525.318,524.38,524.475,415724,530.8132470679585,2025-04-16 14:01:00-04:00,0,1,0,2025-04-16,14:01:00,1.0,
524.41,525.14,524.23,525.0078,211765,530.7818342375668,2025-04-16 14:02:00-04:00,0,1,0,2025-04-16,14:02:00,1.0,
525.02,525.41,524.9,525.19,198202,530.7639596802613,2025-04-16 14:03:00-04:00,0,1,0,2025-04-16,14:03:00,1.0,
525.19,525.48,524.91,525.35,189725,530.7379416776984,2025-04-16 14:04:00-04:00,0,1,0,2025-04-16,14:04:00,1.0,
525.38,525.7,525.08,525.635,180583,525.635,2025-04-16 14:05:00-04:00,0,1,0,2025-04-16,14:05:00,0.0,
525.64,525.97,525.36,525.86,154559,525.86,2025-04-16 14:06:00-04:00,0,1,0,2025-04-16,14:06:00,0.0,
525.89,526.04,525.2096,525.3392,185394,525.3392,2025-04-16 14:07:00-04:00,0,1,0,2025-04-16,14:07:00,0.0,
525.3,525.5,525.02,525.07,158554,525.07,2025-04-16 14:08:00-04:00,0,1,0,2025-04-16,14:08:00,0.0,
525.07,525.84,524.72,525.8,173742,525.4516827768014,2025-04-16 14:09:00-04:00,0,1,0,2025-04-16,14:09:00,1.0,
525.82,526.22,525.685,525.91,197696,525.91,2025-04-16 14:10:00-04:00,0,1,0,2025-04-16,14:10:00,0.0,
526.02,526.31,525.8199,525.83,102992,525.83,2025-04-16 14:11:00-04:00,0,1,0,2025-04-16,14:11:00,0.0,
525.94,526.105,525.76,525.9399,79790,530.5748509273614,2025-04-16 14:12:00-04:00,0,1,0,2025-04-16,14:12:00,1.0,
525.89,525.96,525.33,525.4923,132474,530.5584036044312,2025-04-16 14:13:00-04:00,0,1,0,2025-04-16,14:13:00,1.0,
525.5537,526.22,525.5537,526.085,91329,530.5484458410431,2025-04-16 14:14:00-04:00,0,1,0,2025-04-16,14:14:00,1.0,
526.11,526.32,525.52,525.6498,114825,530.5347744166668,2025-04-16 14:15:00-04:00,0,1,0,2025-04-16,14:15:00,1.0,
525.63,525.69,525.21,525.35,79966,530.5247168427925,2025-04-16 14:16:00-04:00,0,1,0,2025-04-16,14:16:00,1.0,
525.3,525.3538,524.81,525.025,133751,525.5461629180476,2025-04-16 14:17:00-04:00,0,1,0,2025-04-16,14:17:00,1.0,
525.02,525.42,524.77,524.91,233049,524.91,2025-04-16 14:18:00-04:00,0,1,0,2025-04-16,14:18:00,0.0,
524.97,525.22,524.69,525.12,140317,525.12,2025-04-16 14:19:00-04:00,0,1,0,2025-04-16,14:19:00,0.0,
525.09,525.16,524.72,525.01,234231,525.01,2025-04-16 14:20:00-04:00,0,1,0,2025-04-16,14:20:00,0.0,
525.02,525.7,525.02,525.61,109304,525.61,2025-04-16 14:21:00-04:00,0,1,0,2025-04-16,14:21:00,0.0,
525.57,526.04,525.03,525.95,136848,525.7990227176705,2025-04-16 14:22:00-04:00,0,1,0,2025-04-16,14:22:00,1.0,
